rates,coach_offs,coach_rates,win-loss,host_guest,days,game_month,rival_rates,rival_coach_offs,rival_coach_rates,coach_campions,wins-loss,rival_id,racer,label
0.72,8,57.7,36,1,2,2,0.573,6,49.9,0,12,13,公牛,1
0.72,8,57.7,36,0,6,2,0.573,6,49.9,0,12,13,公牛,0
0.72,8,57.7,36,1,3,4,0.573,6,49.9,0,12,13,公牛,1
0.72,8,57.7,36,0,1,12,0.598,1,38.0,0,16,12,掘金,0
0.72,8,57.7,36,1,2,12,0.598,1,38.0,0,16,12,掘金,1
0.72,8,57.7,36,1,2,12,0.5489999999999999,6,46.1,0,8,24,灰熊,1
0.72,8,57.7,36,0,3,4,0.5489999999999999,6,46.1,0,8,24,灰熊,0
0.72,8,57.7,36,1,2,12,0.439,0,33.3,0,-10,22,魔术,1
0.72,8,57.7,36,1,3,2,0.439,0,33.3,0,-10,22,魔术,1
0.72,8,57.7,36,0,1,2,0.439,0,33.3,0,-10,22,魔术,1
0.72,8,57.7,36,0,1,4,0.439,0,33.3,0,-10,22,魔术,1
0.72,8,57.7,36,0,2,12,0.61,16,58.2,0,18,11,国王,1
0.72,8,57.7,36,1,1,3,0.61,16,58.2,0,18,11,国王,1
0.72,8,57.7,36,0,2,12,0.415,7,55.9,2,-14,6,湖人,1
0.72,8,57.7,36,1,2,3,0.415,7,55.9,2,-14,6,湖人,1
0.72,8,57.7,36,1,2,1,0.402,20,53.6,1,-16,21,尼克斯,1
0.72,8,57.7,36,0,2,2,0.402,20,53.6,1,-16,21,尼克斯,1
0.72,8,57.7,36,0,1,3,0.402,20,53.6,1,-16,21,尼克斯,1
0.72,8,57.7,36,1,2,3,0.402,20,53.6,1,-16,21,尼克斯,1
0.72,8,57.7,36,0,2,1,0.7559999999999999,8,55.5,0,42,16,太阳,0
0.72,8,57.7,36,1,3,3,0.7559999999999999,8,55.5,0,42,16,太阳,1
0.72,8,57.7,36,0,1,1,0.415,0,41.5,0,-14,5,勇士,1
0.72,8,57.7,36,1,2,2,0.415,0,41.5,0,-14,5,勇士,1
0.72,8,57.7,36,0,2,1,0.451,7,46.1,0,-8,1,快船,0
0.72,8,57.7,36,1,3,2,0.451,7,46.1,0,-8,1,快船,1
0.72,8,57.7,36,1,2,1,0.537,12,54.7,1,6,17,步行者,0
0.72,8,57.7,36,0,1,2,0.537,12,54.7,1,6,17,步行者,0
0.72,8,57.7,36,0,2,3,0.537,12,54.7,1,6,17,步行者,0
0.72,8,57.7,36,1,2,4,0.537,12,54.7,1,6,17,步行者,1
0.72,8,57.7,36,1,2,1,0.22,5,44.7,0,-46,9,黄蜂,1
0.72,8,57.7,36,0,2,4,0.22,5,44.7,0,-46,9,黄蜂,1
0.72,8,57.7,36,1,2,1,0.622,9,57.5,0,20,3,火箭,1
0.72,8,57.7,36,0,3,3,0.622,9,57.5,0,20,3,火箭,0
0.634,8,57.7,22,0,149,11,0.598,11,54.9,0,16,24,灰熊,1
0.634,8,57.7,22,1,2,1,0.598,11,54.9,0,16,24,灰熊,1
0.634,8,57.7,22,1,1,11,0.5,12,54.7,1,0,17,步行者,0
0.634,8,57.7,22,0,2,11,0.5,12,54.7,1,0,17,步行者,0
0.634,8,57.7,22,1,3,3,0.5,12,54.7,1,0,17,步行者,1
0.634,8,57.7,22,0,2,11,0.488,6,50.8,0,-2,7,雄鹿,0
0.634,8,57.7,22,0,1,12,0.488,6,50.8,0,-2,7,雄鹿,1
0.634,8,57.7,22,1,2,12,0.488,6,50.8,0,-2,7,雄鹿,1
0.634,8,57.7,22,1,2,4,0.488,6,50.8,0,-2,7,雄鹿,1
0.634,8,57.7,22,1,2,11,0.598,4,45.4,0,16,19,篮网,1
0.634,8,57.7,22,1,3,12,0.598,4,45.4,0,16,19,篮网,0
0.634,8,57.7,22,0,2,2,0.598,4,45.4,0,16,19,篮网,0
0.634,8,57.7,22,0,1,4,0.598,4,45.4,0,16,19,篮网,0
0.634,8,57.7,22,1,4,5,0.598,4,45.4,0,16,19,篮网,0
0.634,8,57.7,22,1,2,5,0.598,4,45.4,0,16,19,篮网,1
0.634,8,57.7,22,0,2,5,0.598,4,45.4,0,16,19,篮网,1
0.634,8,57.7,22,0,2,5,0.598,4,45.4,0,16,19,篮网,1
0.634,8,57.7,22,1,2,5,0.598,4,45.4,0,16,19,篮网,1
0.634,8,57.7,22,1,1,11,0.415,9,57.5,0,-14,3,火箭,1
0.634,8,57.7,22,0,2,1,0.415,9,57.5,0,-14,3,火箭,1
0.634,8,57.7,22,1,3,11,0.317,5,44.7,0,-30,9,黄蜂,1
0.634,8,57.7,22,0,3,1,0.317,5,44.7,0,-30,9,黄蜂,0
0.634,8,57.7,22,1,3,11,0.46299999999999997,3,48.0,0,-6,20,76人,1
0.634,8,57.7,22,0,2,12,0.46299999999999997,3,48.0,0,-6,20,76人,1
0.634,8,57.7,22,1,3,4,0.46299999999999997,3,48.0,0,-6,20,76人,1
0.634,8,57.7,22,0,2,11,0.32899999999999996,2,43.3,0,-28,25,猛龙,0
0.634,8,57.7,22,1,2,2,0.32899999999999996,2,43.3,0,-28,25,猛龙,1
0.634,8,57.7,22,0,2,3,0.32899999999999996,2,43.3,0,-28,25,猛龙,1
0.634,8,57.7,22,1,2,4,0.32899999999999996,2,43.3,0,-28,25,猛龙,1
0.634,8,57.7,22,1,3,11,0.256,7,52.6,0,-40,10,开拓者,1
0.634,8,57.7,22,0,2,1,0.256,7,52.6,0,-40,10,开拓者,1
0.634,8,57.7,22,0,1,11,0.439,4,48.6,0,-10,22,魔术,0
0.634,8,57.7,22,1,2,2,0.439,4,48.6,0,-10,22,魔术,1
0.634,8,57.7,22,0,1,2,0.439,4,48.6,0,-10,22,魔术,1
0.634,8,57.7,22,1,1,4,0.439,4,48.6,0,-10,22,魔术,0
0.634,8,57.7,22,1,2,11,0.28,18,54.8,1,-36,21,尼克斯,1
0.634,8,57.7,22,0,7,2,0.28,18,54.8,1,-36,21,尼克斯,1
0.634,8,57.7,22,0,1,3,0.28,18,54.8,1,-36,21,尼克斯,1
0.634,8,57.7,22,0,2,11,0.317,5,46.3,0,-30,18,老鹰,1
0.634,8,57.7,22,1,3,12,0.317,5,46.3,0,-30,18,老鹰,1
0.634,8,57.7,22,1,3,3,0.317,5,46.3,0,-30,18,老鹰,1
0.634,8,57.7,22,0,2,4,0.317,5,46.3,0,-30,18,老鹰,0
0.634,8,57.7,22,0,2,12,0.537,16,58.2,0,6,11,国王,1
0.634,8,57.7,22,1,2,1,0.537,16,58.2,0,6,11,国王,1
0.634,8,57.7,22,0,1,12,0.537,22,58.8,0,6,12,掘金,0
0.634,8,57.7,22,1,2,12,0.537,22,58.8,0,6,12,掘金,0
0.634,8,57.7,22,0,2,12,0.573,7,46.1,0,12,1,快船,0
0.634,8,57.7,22,1,1,1,0.573,7,46.1,0,12,1,快船,1
0.634,8,57.7,22,0,2,12,0.768,21,68.5,5,44,2,马刺,0
0.634,8,57.7,22,1,4,1,0.768,21,68.5,5,44,2,马刺,0
0.634,8,57.7,22,1,2,12,0.512,4,42.8,0,2,26,奇才,1
0.634,8,57.7,22,0,1,12,0.512,4,42.8,0,2,26,奇才,1
0.634,8,57.7,22,1,2,3,0.512,4,42.8,0,2,26,奇才,1
0.634,8,57.7,22,0,2,4,0.512,4,42.8,0,2,26,奇才,1
0.634,8,57.7,22,0,2,12,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,0,2,3,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,1,2,4,0.5,6,49.9,0,0,13,公牛,0
0.634,8,57.7,22,1,3,4,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,1,2,4,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,0,3,4,0.5,6,49.9,0,0,13,公牛,0
0.634,8,57.7,22,0,3,4,0.5,6,49.9,0,0,13,公牛,0
0.634,8,57.7,22,1,2,5,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,0,2,5,0.5,6,49.9,0,0,13,公牛,1
0.634,8,57.7,22,0,1,12,0.61,6,61.6,0,18,8,骑士,0
0.634,8,57.7,22,1,3,2,0.61,6,61.6,0,18,8,骑士,1
0.634,8,57.7,22,1,2,3,0.61,6,61.6,0,18,8,骑士,1
0.634,8,57.7,22,0,3,4,0.61,6,61.6,0,18,8,骑士,0
0.634,8,57.7,22,1,2,12,0.5489999999999999,20,70.4,11,8,6,湖人,1
0.634,8,57.7,22,0,2,1,0.5489999999999999,20,70.4,11,8,6,湖人,0
0.634,8,57.7,22,0,2,12,0.78,11,52.5,0,46,15,活塞,0
0.634,8,57.7,22,1,3,2,0.78,11,52.5,0,46,15,活塞,1
0.634,8,57.7,22,0,1,3,0.78,11,52.5,0,46,15,活塞,0
0.634,8,57.7,22,1,2,4,0.78,11,52.5,0,46,15,活塞,0
0.634,8,57.7,22,0,7,5,0.78,11,52.5,0,46,15,活塞,1
0.634,8,57.7,22,0,2,5,0.78,11,52.5,0,46,15,活塞,0
0.634,8,57.7,22,1,2,5,0.78,11,52.5,0,46,15,活塞,1
0.634,8,57.7,22,1,2,5,0.78,11,52.5,0,46,15,活塞,1
0.634,8,57.7,22,0,2,5,0.78,11,52.5,0,46,15,活塞,0
0.634,8,57.7,22,1,2,6,0.78,11,52.5,0,46,15,活塞,1
0.634,8,57.7,22,1,2,1,0.402,5,54.5,0,-16,23,森林狼,1
0.634,8,57.7,22,0,2,3,0.402,5,54.5,0,-16,23,森林狼,0
0.634,8,57.7,22,0,2,1,0.659,8,55.5,0,26,16,太阳,0
0.634,8,57.7,22,1,2,1,0.659,8,55.5,0,26,16,太阳,0
0.634,8,57.7,22,0,3,1,0.415,0,41.5,0,-14,5,勇士,1
0.634,8,57.7,22,1,2,3,0.415,0,41.5,0,-14,5,勇士,0
0.634,8,57.7,22,0,1,1,0.5,20,60.3,0,0,14,爵士,1
0.634,8,57.7,22,1,2,3,0.5,20,60.3,0,0,14,爵士,1
0.634,8,57.7,22,1,2,2,0.402,14,57.5,1,-16,4,凯尔特,1
0.634,8,57.7,22,0,2,3,0.402,14,57.5,1,-16,4,凯尔特,1
0.634,8,57.7,22,1,2,3,0.402,14,57.5,1,-16,4,凯尔特,1
0.634,8,57.7,22,0,1,4,0.402,14,57.5,1,-16,4,凯尔特,0
0.537,21,63.6,6,1,133,10,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,0,2,12,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,0,1,1,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,1,2,3,0.598,6,49.9,0,16,13,公牛,1
0.537,21,63.6,6,0,3,4,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,0,3,4,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,1,3,4,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,1,2,4,0.598,6,49.9,0,16,13,公牛,0
0.537,21,63.6,6,1,3,11,0.5,4,45.4,0,0,19,篮网,1
0.537,21,63.6,6,0,3,11,0.5,4,45.4,0,0,19,篮网,1
0.537,21,63.6,6,1,2,12,0.5,4,45.4,0,0,19,篮网,0
0.537,21,63.6,6,0,2,3,0.5,4,45.4,0,0,19,篮网,1
0.537,21,63.6,6,0,2,11,0.4270000000000001,3,48.0,0,-12,20,76人,0
0.537,21,63.6,6,1,2,11,0.4270000000000001,3,48.0,0,-12,20,76人,1
0.537,21,63.6,6,0,1,1,0.4270000000000001,3,48.0,0,-12,20,76人,0
0.537,21,63.6,6,1,1,3,0.4270000000000001,3,48.0,0,-12,20,76人,0
0.537,21,63.6,6,1,2,11,0.634,9,57.5,0,22,3,火箭,0
0.537,21,63.6,6,0,8,2,0.634,9,57.5,0,22,3,火箭,0
0.537,21,63.6,6,1,2,11,0.5489999999999999,22,58.8,0,8,12,掘金,0
0.537,21,63.6,6,0,1,12,0.5489999999999999,22,58.8,0,8,12,掘金,0
0.537,21,63.6,6,1,3,11,0.402,3,45.6,0,-16,21,尼克斯,0
0.537,21,63.6,6,1,1,1,0.402,3,45.6,0,-16,21,尼克斯,1
0.537,21,63.6,6,0,2,1,0.402,3,45.6,0,-16,21,尼克斯,0
0.537,21,63.6,6,0,1,2,0.402,3,45.6,0,-16,21,尼克斯,0
0.537,21,63.6,6,0,1,11,0.366,5,46.3,0,-22,18,老鹰,1
0.537,21,63.6,6,1,3,3,0.366,5,46.3,0,-22,18,老鹰,1
0.537,21,63.6,6,0,3,3,0.366,5,46.3,0,-22,18,老鹰,1
0.537,21,63.6,6,1,2,3,0.366,5,46.3,0,-22,18,老鹰,1
0.537,21,63.6,6,0,3,11,0.402,5,44.7,0,-16,9,黄蜂,0
0.537,21,63.6,6,1,2,12,0.402,5,44.7,0,-16,9,黄蜂,1
0.537,21,63.6,6,0,1,11,0.7070000000000001,21,68.5,5,34,2,马刺,0
0.537,21,63.6,6,1,2,2,0.7070000000000001,21,68.5,5,34,2,马刺,1
0.537,21,63.6,6,1,2,11,0.488,4,48.6,0,-2,22,魔术,0
0.537,21,63.6,6,0,1,12,0.488,4,48.6,0,-2,22,魔术,0
0.537,21,63.6,6,1,2,3,0.488,4,48.6,0,-2,22,魔术,0
0.537,21,63.6,6,0,2,4,0.488,4,48.6,0,-2,22,魔术,0
0.537,21,63.6,6,1,3,11,0.6459999999999999,11,52.5,0,24,15,活塞,0
0.537,21,63.6,6,1,2,3,0.6459999999999999,11,52.5,0,24,15,活塞,1
0.537,21,63.6,6,0,2,4,0.6459999999999999,11,52.5,0,24,15,活塞,0
0.537,21,63.6,6,0,2,12,0.268,11,54.9,0,-38,24,灰熊,1
0.537,21,63.6,6,1,1,12,0.268,11,54.9,0,-38,24,灰熊,1
0.537,21,63.6,6,0,3,12,0.488,7,46.1,0,-2,1,快船,0
0.537,21,63.6,6,1,4,1,0.488,7,46.1,0,-2,1,快船,0
0.537,21,63.6,6,0,2,12,0.402,0,43.9,0,-16,11,国王,1
0.537,21,63.6,6,1,1,3,0.402,0,43.9,0,-16,11,国王,1
0.537,21,63.6,6,1,3,12,0.573,2,43.3,0,12,25,猛龙,1
0.537,21,63.6,6,0,2,3,0.573,2,43.3,0,12,25,猛龙,0
0.537,21,63.6,6,1,2,4,0.573,2,43.3,0,12,25,猛龙,1
0.537,21,63.6,6,1,2,12,0.7440000000000001,8,55.5,0,40,16,太阳,0
0.537,21,63.6,6,0,2,1,0.7440000000000001,8,55.5,0,40,16,太阳,0
0.537,21,63.6,6,0,2,12,0.5,4,42.8,0,0,26,奇才,0
0.537,21,63.6,6,0,2,2,0.5,4,42.8,0,0,26,奇才,1
0.537,21,63.6,6,1,2,3,0.5,4,42.8,0,0,26,奇才,1
0.537,21,63.6,6,1,1,4,0.5,4,42.8,0,0,26,奇才,1
0.537,21,63.6,6,0,2,12,0.341,6,50.8,0,-26,7,雄鹿,0
0.537,21,63.6,6,1,3,1,0.341,6,50.8,0,-26,7,雄鹿,1
0.537,21,63.6,6,0,2,2,0.341,6,50.8,0,-26,7,雄鹿,1
0.537,21,63.6,6,1,3,12,0.512,18,55.7,0,2,5,勇士,1
0.537,21,63.6,6,0,2,1,0.512,18,55.7,0,2,5,勇士,1
0.537,21,63.6,6,1,2,12,0.512,20,70.4,11,2,6,湖人,1
0.537,21,63.6,6,0,2,1,0.512,20,70.4,11,2,6,湖人,0
0.537,21,63.6,6,0,2,1,0.39,7,52.6,0,-18,10,开拓者,1
0.537,21,63.6,6,1,2,2,0.39,7,52.6,0,-18,10,开拓者,1
0.537,21,63.6,6,0,1,1,0.622,20,60.3,0,20,14,爵士,1
0.537,21,63.6,6,1,2,3,0.622,20,60.3,0,20,14,爵士,1
0.537,21,63.6,6,1,3,1,0.4270000000000001,12,54.7,1,-12,17,步行者,1
0.537,21,63.6,6,0,2,1,0.4270000000000001,12,54.7,1,-12,17,步行者,0
0.537,21,63.6,6,0,2,3,0.4270000000000001,12,54.7,1,-12,17,步行者,0
0.537,21,63.6,6,1,2,4,0.4270000000000001,12,54.7,1,-12,17,步行者,1
0.537,21,63.6,6,1,2,2,0.61,6,61.6,0,18,8,骑士,1
0.537,21,63.6,6,0,2,2,0.61,6,61.6,0,18,8,骑士,0
0.537,21,63.6,6,1,3,2,0.61,6,61.6,0,18,8,骑士,1
0.537,21,63.6,6,0,2,4,0.61,6,61.6,0,18,8,骑士,1
0.537,21,63.6,6,0,2,2,0.293,14,57.5,1,-34,4,凯尔特,1
0.537,21,63.6,6,0,1,4,0.293,14,57.5,1,-34,4,凯尔特,1
0.537,21,63.6,6,1,3,4,0.293,14,57.5,1,-34,4,凯尔特,0
0.537,21,63.6,6,1,2,3,0.39,5,54.5,0,-18,23,森林狼,1
0.537,21,63.6,6,0,2,3,0.39,5,54.5,0,-18,23,森林狼,1
0.183,21,63.6,-52,1,186,11,0.72,11,52.5,0,36,15,活塞,0
0.183,21,63.6,-52,0,2,2,0.72,11,52.5,0,36,15,活塞,0
0.183,21,63.6,-52,0,1,3,0.72,11,52.5,0,36,15,活塞,0
0.183,21,63.6,-52,1,2,4,0.72,11,52.5,0,36,15,活塞,0
0.183,21,63.6,-52,0,1,11,0.439,3,48.1,0,-10,17,步行者,0
0.183,21,63.6,-52,1,2,12,0.439,3,48.1,0,-10,17,步行者,0
0.183,21,63.6,-52,1,2,1,0.439,3,48.1,0,-10,17,步行者,1
0.183,21,63.6,-52,0,1,3,0.439,3,48.1,0,-10,17,步行者,0
0.183,21,63.6,-52,0,3,11,0.6829999999999999,21,68.5,5,30,2,马刺,0
0.183,21,63.6,-52,1,3,1,0.6829999999999999,21,68.5,5,30,2,马刺,0
0.183,21,63.6,-52,1,2,11,0.6709999999999999,8,55.5,0,28,16,太阳,0
0.183,21,63.6,-52,0,1,12,0.6709999999999999,8,55.5,0,28,16,太阳,1
0.183,21,63.6,-52,0,2,11,0.28,3,45.6,0,-36,21,尼克斯,1
0.183,21,63.6,-52,1,1,1,0.28,3,45.6,0,-36,21,尼克斯,0
0.183,21,63.6,-52,1,2,3,0.28,3,45.6,0,-36,21,尼克斯,0
0.183,21,63.6,-52,0,2,3,0.28,3,45.6,0,-36,21,尼克斯,0
0.183,21,63.6,-52,0,2,11,0.805,14,57.5,1,50,4,凯尔特,0
0.183,21,63.6,-52,1,3,11,0.805,14,57.5,1,50,4,凯尔特,0
0.183,21,63.6,-52,1,3,1,0.805,14,57.5,1,50,4,凯尔特,0
0.183,21,63.6,-52,0,3,3,0.805,14,57.5,1,50,4,凯尔特,0
0.183,21,63.6,-52,0,1,11,0.415,4,45.4,0,-14,19,篮网,1
0.183,21,63.6,-52,1,1,12,0.415,4,45.4,0,-14,19,篮网,0
0.183,21,63.6,-52,1,2,2,0.415,4,45.4,0,-14,19,篮网,0
0.183,21,63.6,-52,1,4,11,0.451,5,46.3,0,-8,18,老鹰,0
0.183,21,63.6,-52,0,2,12,0.451,5,46.3,0,-8,18,老鹰,0
0.183,21,63.6,-52,0,1,3,0.451,5,46.3,0,-8,18,老鹰,0
0.183,21,63.6,-52,1,2,4,0.451,5,46.3,0,-8,18,老鹰,1
0.183,21,63.6,-52,1,2,11,0.6709999999999999,16,58.2,0,28,3,火箭,1
0.183,21,63.6,-52,0,7,2,0.6709999999999999,16,58.2,0,28,3,火箭,0
0.183,21,63.6,-52,0,1,11,0.634,8,57.7,0,22,22,魔术,0
0.183,21,63.6,-52,1,2,12,0.634,8,57.7,0,22,22,魔术,0
0.183,21,63.6,-52,0,1,1,0.634,8,57.7,0,22,22,魔术,0
0.183,21,63.6,-52,1,2,3,0.634,8,57.7,0,22,22,魔术,0
0.183,21,63.6,-52,0,2,12,0.61,22,58.8,0,18,12,掘金,0
0.183,21,63.6,-52,1,2,2,0.61,22,58.8,0,18,12,掘金,0
0.183,21,63.6,-52,0,1,12,0.659,20,60.3,0,26,14,爵士,0
0.183,21,63.6,-52,1,2,12,0.659,20,60.3,0,26,14,爵士,1
0.183,21,63.6,-52,0,3,12,0.5,7,52.6,0,0,10,开拓者,0
0.183,21,63.6,-52,1,2,1,0.5,7,52.6,0,0,10,开拓者,0
0.183,21,63.6,-52,0,1,12,0.585,18,55.7,0,14,5,勇士,0
0.183,21,63.6,-52,1,2,3,0.585,18,55.7,0,14,5,勇士,0
0.183,21,63.6,-52,0,2,12,0.28,7,46.1,0,-36,1,快船,1
0.183,21,63.6,-52,1,2,3,0.28,7,46.1,0,-36,1,快船,0
0.183,21,63.6,-52,1,3,12,0.524,4,42.8,0,4,26,奇才,0
0.183,21,63.6,-52,0,1,12,0.524,4,42.8,0,4,26,奇才,0
0.183,21,63.6,-52,1,2,3,0.524,4,42.8,0,4,26,奇才,0
0.183,21,63.6,-52,0,2,4,0.524,4,42.8,0,4,26,奇才,0
0.183,21,63.6,-52,1,2,12,0.268,2,40.6,0,-38,23,森林狼,1
0.183,21,63.6,-52,0,2,1,0.268,2,40.6,0,-38,23,森林狼,0
0.183,21,63.6,-52,0,3,12,0.5489999999999999,6,61.6,0,8,8,骑士,0
0.183,21,63.6,-52,1,2,1,0.5489999999999999,6,61.6,0,8,8,骑士,0
0.183,21,63.6,-52,0,2,4,0.5489999999999999,6,61.6,0,8,8,骑士,0
0.183,21,63.6,-52,0,1,12,0.488,3,48.0,0,-2,20,76人,0
0.183,21,63.6,-52,0,1,2,0.488,3,48.0,0,-2,20,76人,0
0.183,21,63.6,-52,1,2,2,0.488,3,48.0,0,-2,20,76人,0
0.183,21,63.6,-52,1,4,1,0.317,0,31.0,0,-30,7,雄鹿,0
0.183,21,63.6,-52,0,1,1,0.317,0,31.0,0,-30,7,雄鹿,0
0.183,21,63.6,-52,0,2,3,0.317,0,31.0,0,-30,7,雄鹿,1
0.183,21,63.6,-52,1,2,3,0.317,0,31.0,0,-30,7,雄鹿,1
0.183,21,63.6,-52,0,2,1,0.268,0,26.8,0,-38,24,灰熊,0
0.183,21,63.6,-52,1,3,4,0.268,0,26.8,0,-38,24,灰熊,0
0.183,21,63.6,-52,0,2,1,0.39,0,39.0,0,-18,9,黄蜂,0
0.183,21,63.6,-52,1,2,4,0.39,0,39.0,0,-18,9,黄蜂,0
0.183,21,63.6,-52,1,5,1,0.402,6,49.9,0,-16,13,公牛,0
0.183,21,63.6,-52,0,2,2,0.402,6,49.9,0,-16,13,公牛,0
0.183,21,63.6,-52,1,2,4,0.402,6,49.9,0,-16,13,公牛,1
0.183,21,63.6,-52,1,3,2,0.5,2,43.3,0,0,25,猛龙,0
0.183,21,63.6,-52,1,3,3,0.5,2,43.3,0,0,25,猛龙,0
0.183,21,63.6,-52,0,1,3,0.5,2,43.3,0,0,25,猛龙,0
0.183,21,63.6,-52,0,1,4,0.5,2,43.3,0,0,25,猛龙,0
0.183,21,63.6,-52,1,3,2,0.695,20,70.4,11,32,6,湖人,0
0.183,21,63.6,-52,0,2,2,0.695,20,70.4,11,32,6,湖人,0
0.183,21,63.6,-52,1,3,2,0.46299999999999997,0,41.5,0,-6,11,国王,1
0.183,21,63.6,-52,0,2,3,0.46299999999999997,0,41.5,0,-6,11,国王,0
0.524,8,59.2,4,0,196,10,0.39,8,55.5,0,-18,21,尼克斯,0
0.524,8,59.2,4,1,1,2,0.39,8,55.5,0,-18,21,尼克斯,1
0.524,8,59.2,4,1,2,4,0.39,8,55.5,0,-18,21,尼克斯,1
0.524,8,59.2,4,1,2,10,0.207,0,41.5,0,-48,11,国王,1
0.524,8,59.2,4,0,2,1,0.207,0,41.5,0,-48,11,国王,1
0.524,8,59.2,4,1,4,11,0.5,3,48.0,0,0,20,76人,1
0.524,8,59.2,4,0,3,2,0.5,3,48.0,0,0,20,76人,0
0.524,8,59.2,4,1,3,2,0.5,3,48.0,0,0,20,76人,1
0.524,8,59.2,4,0,1,3,0.5,3,48.0,0,0,20,76人,0
0.524,8,59.2,4,0,2,11,0.659,21,68.5,5,26,2,马刺,1
0.524,8,59.2,4,1,2,1,0.659,21,68.5,5,26,2,马刺,0
0.524,8,59.2,4,0,1,11,0.4270000000000001,18,54.8,1,-12,9,黄蜂,0
0.524,8,59.2,4,1,3,4,0.4270000000000001,18,54.8,1,-12,9,黄蜂,0
0.524,8,59.2,4,1,2,11,0.415,4,45.4,0,-14,19,篮网,1
0.524,8,59.2,4,0,1,12,0.415,4,45.4,0,-14,19,篮网,1
0.524,8,59.2,4,1,1,1,0.415,4,45.4,0,-14,19,篮网,1
0.524,8,59.2,4,0,2,3,0.415,4,45.4,0,-14,19,篮网,0
0.524,8,59.2,4,1,2,11,0.659,7,52.6,0,26,10,开拓者,0
0.524,8,59.2,4,0,2,11,0.659,7,52.6,0,26,10,开拓者,0
0.524,8,59.2,4,1,2,11,0.23199999999999998,4,42.8,0,-44,26,奇才,1
0.524,8,59.2,4,0,2,11,0.23199999999999998,4,42.8,0,-44,26,奇才,1
0.524,8,59.2,4,1,2,1,0.23199999999999998,4,42.8,0,-44,26,奇才,1
0.524,8,59.2,4,0,1,4,0.23199999999999998,4,42.8,0,-44,26,奇才,1
0.524,8,59.2,4,0,2,11,0.402,2,43.3,0,-16,25,猛龙,0
0.524,8,59.2,4,1,1,11,0.402,2,43.3,0,-16,25,猛龙,0
0.524,8,59.2,4,0,2,3,0.402,2,43.3,0,-16,25,猛龙,1
0.524,8,59.2,4,1,3,11,0.439,3,48.1,0,-10,17,步行者,1
0.524,8,59.2,4,0,2,1,0.439,3,48.1,0,-10,17,步行者,0
0.524,8,59.2,4,0,2,3,0.439,3,48.1,0,-10,17,步行者,0
0.524,8,59.2,4,1,2,11,0.6459999999999999,16,58.2,0,24,3,火箭,0
0.524,8,59.2,4,0,3,1,0.6459999999999999,16,58.2,0,24,3,火箭,0
0.524,8,59.2,4,0,2,11,0.561,1,46.0,0,10,16,太阳,1
0.524,8,59.2,4,1,2,3,0.561,1,46.0,0,10,16,太阳,1
0.524,8,59.2,4,0,1,11,0.23199999999999998,7,46.1,0,-44,1,快船,0
0.524,8,59.2,4,1,2,2,0.23199999999999998,7,46.1,0,-44,1,快船,1
0.524,8,59.2,4,0,2,12,0.354,18,55.7,0,-24,5,勇士,1
0.524,8,59.2,4,1,3,12,0.354,18,55.7,0,-24,5,勇士,1
0.524,8,59.2,4,0,2,12,0.585,20,60.3,0,14,14,爵士,1
0.524,8,59.2,4,1,3,3,0.585,20,60.3,0,14,14,爵士,1
0.524,8,59.2,4,1,3,12,0.28,4,43.1,0,-36,27,雷霆,1
0.524,8,59.2,4,0,1,1,0.28,4,43.1,0,-36,27,雷霆,1
0.524,8,59.2,4,1,4,12,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,1,2,1,0.573,5,46.3,0,12,18,老鹰,1
0.524,8,59.2,4,0,3,2,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,0,2,4,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,0,4,4,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,0,3,4,0.573,5,46.3,0,12,18,老鹰,1
0.524,8,59.2,4,1,3,4,0.573,5,46.3,0,12,18,老鹰,1
0.524,8,59.2,4,1,2,4,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,0,2,4,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,1,2,5,0.573,5,46.3,0,12,18,老鹰,1
0.524,8,59.2,4,0,2,5,0.573,5,46.3,0,12,18,老鹰,0
0.524,8,59.2,4,0,2,12,0.293,0,26.8,0,-34,24,灰熊,0
0.524,8,59.2,4,1,1,3,0.293,0,26.8,0,-34,24,灰熊,1
0.524,8,59.2,4,1,1,12,0.415,6,49.9,0,-14,7,雄鹿,0
0.524,8,59.2,4,0,1,1,0.415,6,49.9,0,-14,7,雄鹿,1
